learner_id,session_id,session_number,session_date,institution,country,institution_type,age,prior_experience,archetype,welding_process,welding_position,position_difficulty,session_duration_min,num_exercises,total_practice_minutes,days_since_enrollment,consecutive_practice_days,session_gap_days,score_work_angle,score_travel_angle,score_travel_speed,score_contact_tip_distance,score_arc_length,score_bead_quality,overall_score,improvement_rate
SKV-0544,SKV-0544-S014,14,2023-07-25,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,2G_Horizontal,1.15,44,5,710,28,5,4,62.41,78.44,58.18,58.77,61.6,64.96,63.81,3.28
SKV-0544,SKV-0544-S015,15,2023-07-30,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,2G_Horizontal,1.15,52,3,762,33,4,5,55.08,65.6,57.88,62.85,66.66,61.42,61.39,-2.42
SKV-0544,SKV-0544-S016,16,2023-07-31,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,2G_Horizontal,1.15,27,5,789,34,5,1,71.84,80.45,58.44,60.73,58.01,66.82,65.71,4.32
SKV-0544,SKV-0544-S017,17,2023-08-01,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,4G_Overhead,1.55,45,5,834,35,6,1,74.64,81.89,56.81,61.8,58.62,63.46,65.6,-0.11
SKV-0544,SKV-0544-S018,18,2023-08-04,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,2G_Horizontal,1.15,60,7,894,38,5,3,74.54,82.98,58.96,63.93,65.78,64.14,67.7,2.1
SKV-0544,SKV-0544-S019,19,2023-08-07,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,4G_Overhead,1.55,59,7,953,41,4,3,59.34,73.38,54.83,67.59,61.25,59.63,62.13,-5.57
SKV-0544,SKV-0544-S020,20,2023-08-21,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,4G_Overhead,1.55,40,4,993,55,3,14,59.44,75.66,57.22,62.35,62.14,63.26,63.03,0.9
SKV-0544,SKV-0544-S021,21,2023-08-26,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,4G_Overhead,1.55,47,5,1040,60,2,5,55.59,70.66,47.23,57.48,48.1,53.4,54.9,-8.13
SKV-0544,SKV-0544-S022,22,2023-08-31,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,6G_Pipe45,1.9,48,5,1088,65,1,5,63.64,78.75,61.04,66.16,68.15,69.18,67.55,12.65
SKV-0544,SKV-0544-S023,23,2023-09-01,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,5G_Pipe,1.7,56,8,1144,66,2,1,62.37,72.33,51.99,58.6,52.66,54.69,58.23,-9.32
SKV-0544,SKV-0544-S024,24,2023-09-03,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,3G_Vertical,1.35,21,6,1165,68,3,2,68.22,76.54,64.87,67.92,69.29,69.16,69.1,10.87
SKV-0544,SKV-0544-S025,25,2023-09-05,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,2G_Horizontal,1.15,39,6,1204,70,4,2,67.04,81.97,48.67,62.28,64.86,64.87,64.13,-4.97
SKV-0544,SKV-0544-S026,26,2023-09-08,CTE_Michigan,USA,CTE_School,18,some_manual,slow_starter,GMAW,3G_Vertical,1.35,56,3,1260,73,3,3,74.22,89.73,55.45,70.66,62.96,61.12,67.95,3.82
SKV-0545,SKV-0545-S001,1,2023-09-18,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,3G_Vertical,1.35,44,4,44,0,0,0,39.6,31.26,30.19,19.69,30.07,29.16,29.96,0.0
SKV-0545,SKV-0545-S002,2,2023-09-25,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,2G_Horizontal,1.15,60,4,104,7,0,7,44.28,27.29,24.23,25.43,27.07,26.88,28.83,-1.13
SKV-0545,SKV-0545-S003,3,2023-09-30,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,1G_Flat,1.0,70,6,174,12,0,5,64.78,55.54,36.4,39.91,49.62,43.87,47.53,18.7
SKV-0545,SKV-0545-S004,4,2023-10-01,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,2G_Horizontal,1.15,43,7,217,13,1,1,59.28,54.58,47.23,41.04,50.3,46.5,49.53,2.0
SKV-0545,SKV-0545-S005,5,2023-10-02,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,1G_Flat,1.0,29,6,246,14,2,1,57.32,43.72,40.29,47.71,52.63,47.22,47.71,-1.82
SKV-0545,SKV-0545-S006,6,2023-10-07,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,5G_Pipe,1.7,46,7,292,19,1,5,38.1,28.84,20.25,24.55,27.23,24.5,26.76,-20.95
SKV-0545,SKV-0545-S007,7,2023-10-12,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,1G_Flat,1.0,64,2,356,24,0,5,63.82,53.62,36.27,41.53,43.2,40.37,45.65,18.89
SKV-0545,SKV-0545-S008,8,2023-10-13,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,3G_Vertical,1.35,62,7,418,25,1,1,46.02,32.4,25.04,24.87,32.56,31.71,31.73,-13.92
SKV-0545,SKV-0545-S009,9,2023-10-18,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,2G_Horizontal,1.15,52,2,470,30,0,5,63.76,52.25,36.04,36.92,42.08,36.84,43.83,12.1
SKV-0545,SKV-0545-S010,10,2023-10-19,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,4G_Overhead,1.55,36,6,506,31,1,1,49.4,38.72,36.74,28.33,32.76,38.24,37.38,-6.45
SKV-0545,SKV-0545-S011,11,2023-10-23,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,2G_Horizontal,1.15,49,3,555,35,0,4,67.24,47.65,39.07,44.32,48.37,46.11,48.17,10.79
SKV-0545,SKV-0545-S012,12,2023-10-30,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,4G_Overhead,1.55,59,8,614,42,0,7,54.71,43.39,35.88,34.95,35.0,46.06,41.6,-6.57
SKV-0545,SKV-0545-S013,13,2023-11-01,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,3G_Vertical,1.35,15,6,629,44,1,2,60.86,48.24,34.81,34.55,41.57,39.21,42.59,0.99
SKV-0545,SKV-0545-S014,14,2023-11-02,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,1G_Flat,1.0,39,5,668,45,2,1,72.46,55.14,46.62,46.82,50.96,53.51,53.84,11.25
SKV-0545,SKV-0545-S015,15,2023-11-09,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,2G_Horizontal,1.15,22,6,690,52,1,7,70.52,58.17,35.25,40.11,44.69,50.47,49.17,-4.67
SKV-0545,SKV-0545-S016,16,2023-11-16,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,2G_Horizontal,1.15,51,5,741,59,0,7,68.75,49.71,42.93,53.83,48.41,50.6,51.81,2.64
SKV-0545,SKV-0545-S017,17,2023-11-17,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,4G_Overhead,1.55,56,8,797,60,1,1,58.25,45.62,37.63,40.72,47.24,40.11,44.32,-7.49
SKV-0545,SKV-0545-S018,18,2023-11-18,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,6G_Pipe45,1.9,27,8,824,61,2,1,47.68,41.87,34.66,38.93,36.92,33.37,38.42,-5.9
SKV-0545,SKV-0545-S019,19,2023-11-19,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,3G_Vertical,1.35,24,5,848,62,3,1,64.67,58.76,48.92,43.2,54.7,53.31,53.64,15.22
SKV-0545,SKV-0545-S020,20,2023-11-22,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,4G_Overhead,1.55,42,6,890,65,2,3,58.81,50.0,39.31,37.6,41.22,39.28,43.86,-9.78
SKV-0545,SKV-0545-S021,21,2023-11-23,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,3G_Vertical,1.35,57,4,947,66,3,1,52.86,49.44,36.41,39.77,40.5,39.93,42.65,-1.21
SKV-0545,SKV-0545-S022,22,2023-11-26,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,2G_Horizontal,1.15,29,3,976,69,2,3,70.82,61.52,44.63,53.82,62.34,56.67,57.53,14.88
SKV-0545,SKV-0545-S023,23,2023-11-29,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,2G_Horizontal,1.15,75,7,1051,72,1,3,79.98,55.45,48.83,50.05,54.01,53.8,56.45,-1.08
SKV-0545,SKV-0545-S024,24,2023-11-30,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,6G_Pipe45,1.9,23,3,1074,73,2,1,55.91,44.29,35.22,42.57,43.81,42.55,43.54,-12.91
SKV-0545,SKV-0545-S025,25,2023-12-05,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,5G_Pipe,1.7,25,5,1099,78,1,5,64.37,54.99,37.36,36.46,44.15,42.96,46.06,2.52
SKV-0545,SKV-0545-S026,26,2023-12-19,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,4G_Overhead,1.55,35,7,1134,92,0,14,75.14,60.21,47.76,45.34,58.84,51.77,55.83,9.77
SKV-0545,SKV-0545-S027,27,2023-12-24,Community_College_CA,USA,CTE_School,20,none,slow_starter,GTAW,4G_Overhead,1.55,47,7,1181,97,0,5,67.21,50.87,47.0,43.72,48.64,50.33,51.03,-4.8
SKV-0546,SKV-0546-S001,1,2023-01-14,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,3G_Vertical,1.35,46,8,46,0,0,0,41.69,42.53,35.85,39.33,33.15,42.57,39.19,0.0
SKV-0546,SKV-0546-S002,2,2023-01-16,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,2G_Horizontal,1.15,43,6,89,2,1,2,34.49,34.98,35.32,30.28,28.0,33.15,32.86,-6.33
SKV-0546,SKV-0546-S003,3,2023-01-18,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,1G_Flat,1.0,31,2,120,4,2,2,40.99,35.37,29.6,26.33,33.52,40.02,34.36,1.5
SKV-0546,SKV-0546-S004,4,2023-01-20,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,2G_Horizontal,1.15,34,7,154,6,3,2,43.81,34.86,40.81,38.11,39.71,42.84,40.2,5.84
SKV-0546,SKV-0546-S005,5,2023-01-21,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,1G_Flat,1.0,38,8,192,7,4,1,55.3,50.11,47.01,47.4,49.74,52.79,50.34,10.14
SKV-0546,SKV-0546-S006,6,2023-01-23,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,2G_Horizontal,1.15,30,6,222,9,5,2,47.17,46.55,38.63,32.32,39.64,40.37,40.65,-9.69
SKV-0546,SKV-0546-S007,7,2023-01-25,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,2G_Horizontal,1.15,27,5,249,11,6,2,69.97,63.88,59.52,61.25,54.61,62.21,61.8,21.15
SKV-0546,SKV-0546-S008,8,2023-01-27,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,3G_Vertical,1.35,65,8,314,13,7,2,49.36,41.87,28.25,29.74,31.58,38.16,36.17,-25.63
SKV-0546,SKV-0546-S009,9,2023-01-28,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,2G_Horizontal,1.15,47,4,361,14,8,1,53.32,55.83,45.77,51.73,51.64,58.32,52.7,16.53
SKV-0546,SKV-0546-S010,10,2023-02-04,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,3G_Vertical,1.35,50,4,411,21,7,7,46.57,48.76,32.44,33.34,28.31,33.34,36.7,-16.0
SKV-0546,SKV-0546-S011,11,2023-02-05,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,1G_Flat,1.0,30,5,441,22,8,1,66.2,70.8,56.52,58.62,62.12,65.45,63.05,26.35
SKV-0546,SKV-0546-S012,12,2023-02-07,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,3G_Vertical,1.35,45,7,486,24,9,2,28.57,29.11,28.37,30.15,25.02,28.2,28.24,-34.81
SKV-0546,SKV-0546-S013,13,2023-02-10,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,4G_Overhead,1.55,29,6,515,27,8,3,47.35,42.22,38.99,38.93,33.1,40.59,40.16,11.92
SKV-0546,SKV-0546-S014,14,2023-02-11,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,3G_Vertical,1.35,19,10,534,28,9,1,47.77,46.09,40.42,40.24,39.41,42.62,42.63,2.47
SKV-0546,SKV-0546-S015,15,2023-02-18,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,2G_Horizontal,1.15,63,7,597,35,8,7,49.06,43.18,54.82,53.65,49.8,53.51,51.02,8.39
SKV-0546,SKV-0546-S016,16,2023-02-20,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,4G_Overhead,1.55,24,3,621,37,9,2,45.25,37.55,29.32,33.06,34.13,29.57,34.28,-16.74
SKV-0546,SKV-0546-S017,17,2023-02-21,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,6G_Pipe45,1.9,36,5,657,38,10,1,57.02,52.3,40.68,46.72,44.73,50.38,48.33,14.05
SKV-0546,SKV-0546-S018,18,2023-02-22,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,2G_Horizontal,1.15,41,8,698,39,11,1,56.06,55.46,52.74,45.03,45.16,52.93,51.39,3.06
SKV-0546,SKV-0546-S019,19,2023-02-26,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,4G_Overhead,1.55,32,7,730,43,10,4,40.86,45.45,40.25,33.76,30.71,45.7,39.81,-11.58
SKV-0546,SKV-0546-S020,20,2023-03-12,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,6G_Pipe45,1.9,25,8,755,57,9,14,42.74,41.7,35.54,36.2,36.32,40.71,38.79,-1.02
SKV-0546,SKV-0546-S021,21,2023-03-13,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,3G_Vertical,1.35,62,7,817,58,10,1,74.07,59.81,52.84,59.1,58.97,59.69,60.3,21.51
SKV-0546,SKV-0546-S022,22,2023-03-15,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,2G_Horizontal,1.15,49,7,866,60,11,2,63.36,56.63,49.43,51.08,50.61,56.11,54.36,-5.94
SKV-0546,SKV-0546-S023,23,2023-03-18,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,1G_Flat,1.0,44,5,910,63,10,3,57.2,50.55,43.19,45.82,41.95,50.49,48.07,-6.29
SKV-0546,SKV-0546-S024,24,2023-03-23,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,2G_Horizontal,1.15,52,9,962,68,9,5,60.22,53.68,51.24,52.99,53.18,58.79,55.02,6.95
SKV-0546,SKV-0546-S025,25,2023-04-06,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,5G_Pipe,1.7,28,7,990,82,8,14,51.39,49.21,40.19,36.9,42.71,50.53,45.17,-9.85
SKV-0546,SKV-0546-S026,26,2023-04-07,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,3G_Vertical,1.35,48,3,1038,83,9,1,63.98,62.37,50.81,54.26,48.93,62.06,57.01,11.84
SKV-0546,SKV-0546-S027,27,2023-04-12,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,6G_Pipe45,1.9,51,7,1089,88,8,5,42.68,41.73,42.92,37.81,43.25,46.26,42.66,-14.35
SKV-0546,SKV-0546-S028,28,2023-04-16,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,3G_Vertical,1.35,42,10,1131,92,7,4,64.98,63.75,63.18,66.2,61.27,72.34,65.53,22.87
SKV-0546,SKV-0546-S029,29,2023-04-18,Maruti_Training,India,Corporate,16,none,slow_starter,GTAW,1G_Flat,1.0,50,2,1181,94,8,2,63.06,56.36,54.77,58.56,54.24,62.62,58.31,-7.22
SKV-0547,SKV-0547-S001,1,2023-12-15,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,1G_Flat,1.0,31,7,31,0,0,0,38.28,48.07,31.15,40.12,39.21,56.01,42.28,0.0
SKV-0547,SKV-0547-S002,2,2023-12-17,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,1G_Flat,1.0,30,7,61,2,1,2,52.89,57.23,45.65,45.51,47.07,63.31,52.2,9.92
SKV-0547,SKV-0547-S003,3,2023-12-20,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,1G_Flat,1.0,59,5,120,5,0,3,44.5,57.24,44.42,46.1,44.07,62.19,50.11,-2.09
SKV-0547,SKV-0547-S004,4,2023-12-22,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,55,8,175,7,1,2,54.72,60.57,43.93,47.1,51.93,65.77,54.09,3.98
SKV-0547,SKV-0547-S005,5,2023-12-23,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,1G_Flat,1.0,46,6,221,8,2,1,43.77,60.27,36.24,40.96,38.33,49.84,44.72,-9.37
SKV-0547,SKV-0547-S006,6,2023-12-26,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,39,2,260,11,1,3,54.06,63.92,43.29,43.61,47.15,57.6,51.49,6.77
SKV-0547,SKV-0547-S007,7,2023-12-28,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,1G_Flat,1.0,40,5,300,13,2,2,60.82,68.25,54.52,69.96,61.63,83.07,66.62,15.13
SKV-0547,SKV-0547-S008,8,2024-01-01,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,37,8,337,17,1,4,32.92,44.48,28.45,31.57,34.46,51.39,37.48,-29.14
SKV-0547,SKV-0547-S009,9,2024-01-03,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,3G_Vertical,1.35,37,4,374,19,2,2,49.93,64.27,40.14,58.73,56.96,63.56,55.22,17.74
SKV-0547,SKV-0547-S010,10,2024-01-05,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,43,9,417,21,3,2,44.24,58.96,42.26,55.26,50.34,65.26,52.82,-2.4
SKV-0547,SKV-0547-S011,11,2024-01-06,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,4G_Overhead,1.55,41,7,458,22,4,1,53.11,66.75,49.95,57.78,59.03,76.38,60.77,7.95
SKV-0547,SKV-0547-S012,12,2024-01-08,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,3G_Vertical,1.35,25,6,483,24,5,2,38.22,52.03,38.66,45.56,46.55,65.44,48.17,-12.6
SKV-0547,SKV-0547-S013,13,2024-01-13,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,5G_Pipe,1.7,50,7,533,29,4,5,42.25,47.16,40.89,48.99,52.69,63.94,49.63,1.46
SKV-0547,SKV-0547-S014,14,2024-01-17,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,1G_Flat,1.0,26,6,559,33,3,4,56.75,68.6,45.25,58.23,53.3,73.73,59.33,9.7
SKV-0547,SKV-0547-S015,15,2024-01-24,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,3G_Vertical,1.35,42,6,601,40,2,7,59.86,70.03,48.17,54.93,61.85,79.13,62.46,3.13
SKV-0547,SKV-0547-S016,16,2024-01-28,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,4G_Overhead,1.55,16,2,617,44,1,4,51.91,64.29,50.72,55.39,61.72,80.55,61.25,-1.21
SKV-0547,SKV-0547-S017,17,2024-02-11,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,3G_Vertical,1.35,44,6,661,58,0,14,40.6,57.45,39.23,57.85,56.39,71.08,53.9,-7.35
SKV-0547,SKV-0547-S018,18,2024-02-16,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,1G_Flat,1.0,17,8,678,63,0,5,63.68,77.8,46.59,65.46,67.03,82.88,66.99,13.09
SKV-0547,SKV-0547-S019,19,2024-02-18,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,6G_Pipe45,1.9,44,3,722,65,1,2,47.44,56.96,35.4,38.49,47.07,59.43,47.46,-19.53
SKV-0547,SKV-0547-S020,20,2024-02-25,ITI_Mumbai,India,Industrial,21,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,42,8,764,72,0,7,58.97,74.99,53.24,63.24,63.17,82.35,66.17,18.71
SKV-0548,SKV-0548-S001,1,2023-08-04,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,1G_Flat,1.0,43,2,43,0,0,0,51.62,41.03,48.62,36.45,43.31,38.59,43.31,0.0
SKV-0548,SKV-0548-S002,2,2023-08-05,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,1G_Flat,1.0,36,5,79,1,1,1,49.57,41.38,45.52,37.33,42.27,36.47,41.98,-1.33
SKV-0548,SKV-0548-S003,3,2023-08-06,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,2G_Horizontal,1.15,15,5,94,2,2,1,39.78,44.47,41.87,36.1,36.5,31.24,38.15,-3.83
SKV-0548,SKV-0548-S004,4,2023-08-11,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,3G_Vertical,1.35,78,6,172,7,1,5,47.05,37.85,47.06,29.19,31.07,33.59,37.9,-0.25
SKV-0548,SKV-0548-S005,5,2023-08-14,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,2G_Horizontal,1.15,31,7,203,10,0,3,43.64,35.39,40.37,32.18,38.23,34.86,37.46,-0.44
SKV-0548,SKV-0548-S006,6,2023-08-28,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,3G_Vertical,1.35,33,7,236,24,0,14,42.98,33.37,42.44,37.05,45.34,35.87,39.47,2.01
SKV-0548,SKV-0548-S007,7,2023-09-02,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,4G_Overhead,1.55,39,9,275,29,0,5,53.69,53.96,48.89,45.82,46.41,46.68,49.1,9.63
SKV-0548,SKV-0548-S008,8,2023-09-03,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,3G_Vertical,1.35,69,6,344,30,1,1,51.55,49.14,44.18,36.02,39.32,35.63,42.37,-6.73
SKV-0548,SKV-0548-S009,9,2023-09-06,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,1G_Flat,1.0,15,7,359,33,0,3,66.42,65.41,74.3,60.93,68.71,61.16,66.31,23.94
SKV-0548,SKV-0548-S010,10,2023-09-07,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,5G_Pipe,1.7,43,10,402,34,1,1,44.87,39.78,41.93,35.89,49.72,39.57,41.84,-24.47
SKV-0548,SKV-0548-S011,11,2023-09-08,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,5G_Pipe,1.7,23,4,425,35,2,1,57.93,50.62,47.8,39.8,50.73,41.15,47.65,5.81
SKV-0548,SKV-0548-S012,12,2023-09-11,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,3G_Vertical,1.35,40,6,465,38,1,3,59.61,51.09,52.28,44.24,50.13,40.2,49.26,1.61
SKV-0548,SKV-0548-S013,13,2023-09-25,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,4G_Overhead,1.55,50,5,515,52,0,14,62.54,55.05,53.95,47.58,49.11,48.32,52.6,3.34
SKV-0548,SKV-0548-S014,14,2023-09-26,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,4G_Overhead,1.55,49,5,564,53,1,1,68.35,66.2,65.07,57.95,65.28,54.71,62.62,10.02
SKV-0548,SKV-0548-S015,15,2023-09-28,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,1G_Flat,1.0,68,8,632,55,2,2,80.85,74.66,82.62,70.11,77.81,68.91,75.82,13.2
SKV-0548,SKV-0548-S016,16,2023-09-29,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,2G_Horizontal,1.15,62,8,694,56,3,1,79.7,70.1,69.09,56.13,60.87,55.42,64.92,-10.9
SKV-0548,SKV-0548-S017,17,2023-09-30,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,4G_Overhead,1.55,23,5,717,57,4,1,68.27,53.53,57.94,54.26,56.02,46.11,55.62,-9.3
SKV-0548,SKV-0548-S018,18,2023-10-14,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,3G_Vertical,1.35,61,7,778,71,3,14,84.66,74.34,68.41,62.68,67.16,58.8,68.77,13.15
SKV-0548,SKV-0548-S019,19,2023-10-15,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,6G_Pipe45,1.9,24,7,802,72,4,1,79.31,71.32,67.72,61.8,62.75,56.62,66.15,-2.62
SKV-0548,SKV-0548-S020,20,2023-10-16,Hyundai_Academy,India,Corporate,25,basic_theory,fast_learner,GMAW,6G_Pipe45,1.9,54,8,856,73,5,1,70.31,59.62,63.69,55.42,63.49,53.36,60.74,-5.41
SKV-0549,SKV-0549-S001,1,2024-07-27,Hyundai_Academy,India,Corporate,32,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,37,3,37,0,0,0,53.03,61.28,57.14,54.76,43.27,61.81,55.64,0.0
SKV-0549,SKV-0549-S002,2,2024-07-29,Hyundai_Academy,India,Corporate,32,some_manual,steady_learner,GTAW,4G_Overhead,1.55,52,4,89,2,1,2,31.26,44.77,35.65,41.63,22.53,37.25,35.61,-20.03
SKV-0549,SKV-0549-S003,3,2024-08-01,Hyundai_Academy,India,Corporate,32,some_manual,steady_learner,GTAW,3G_Vertical,1.35,44,5,133,5,0,3,40.68,50.04,53.22,58.18,32.26,47.31,47.28,11.67
SKV-0549,SKV-0549-S004,4,2024-08-02,Hyundai_Academy,India,Corporate,32,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,74,4,207,6,1,1,52.04,62.29,56.42,58.77,42.85,57.2,55.11,7.83
SKV-0549,SKV-0549-S005,5,2024-08-03,Hyundai_Academy,India,Corporate,32,some_manual,steady_learner,GTAW,1G_Flat,1.0,71,6,278,7,2,1,51.95,57.95,50.55,54.77,28.95,50.75,49.3,-5.81
SKV-0549,SKV-0549-S006,6,2024-08-04,Hyundai_Academy,India,Corporate,32,some_manual,steady_learner,GTAW,5G_Pipe,1.7,41,7,319,8,3,1,37.05,50.55,53.71,52.69,37.26,53.82,48.14,-1.16
SKV-0549,SKV-0549-S007,7,2024-08-05,Hyundai_Academy,India,Corporate,32,some_manual,steady_learner,GTAW,3G_Vertical,1.35,56,7,375,9,4,1,47.21,55.32,56.77,60.18,44.04,63.49,55.06,6.92
SKV-0549,SKV-0549-S008,8,2024-08-06,Hyundai_Academy,India,Corporate,32,some_manual,steady_learner,GTAW,1G_Flat,1.0,50,7,425,10,5,1,51.48,63.43,65.57,72.62,53.33,66.34,62.51,7.45
SKV-0549,SKV-0549-S009,9,2024-08-10,Hyundai_Academy,India,Corporate,32,some_manual,steady_learner,GTAW,3G_Vertical,1.35,62,2,487,14,4,4,48.64,62.62,64.21,65.86,43.67,64.28,58.82,-3.69
SKV-0549,SKV-0549-S010,10,2024-08-11,Hyundai_Academy,India,Corporate,32,some_manual,steady_learner,GTAW,2G_Horizontal,1.15,36,7,523,15,5,1,45.83,59.18,52.62,61.7,33.83,55.85,51.77,-7.05
